(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		window#5 100 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 101 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 11 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 107 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 111 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 112 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 1 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 103 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 113 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 123 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 102 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 10 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 104 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 105 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#12 9 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#5 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#12 7 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 4 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 5 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 6 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 3 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 8 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 22 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 23 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 20 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 18 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 19 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 2 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 17 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 16 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 15 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 12 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 13 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 14 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 11 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#12 1 (56 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 33x70 times]
		window#11 47 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 9 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 6 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 7 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 8 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 5 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 45 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 46 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 30 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 35 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 36 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 3 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 41 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 31 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 32 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 33 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		win2 12 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win2 17 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win2 18 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win2 11 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		window#11 34 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		win2 13 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win2 14 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		window#11 40 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 2 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 20 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 18 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 15 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 16 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 17 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 14 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 19 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 38 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 42 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 43 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 37 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 29 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 39 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 4 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		win2 3 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win2 2 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win2 20 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win2 21 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		window#11 13 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 10 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		window#11 11 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		win2 6 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		window#5 108 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 109 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 106 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#11 44 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		win2 7 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win2 4 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win2 5 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		window#11 12 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		win#1 5 (16 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 56x19 times]
		win#1 6 (16 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 56x19 times]
		win2 1 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win#1 8 (16 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 56x19 times]
		win2 15 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win2 16 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		win#1 7 (16 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 56x19 times]
		win2 10 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
		window#11 1 (92 verts)	-1	True	False	True	2	[City-_Gray Glass_1 (UnityEngine.Material)] [City-_defaultMat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 41x102 times]
		win2 8 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x80 times]
